individualID,cfc_LMA_freshWeight,cfc_LMA_dryWeight,leafArea,leafMassPerArea,dryMassFraction,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,decimalLatitude,decimalLongitude,coordinateUncertainty,elevationUncertainty,clipLength,clipWidth,subsample1Height,subsample2Height,subsample3Height,cfc_elements_dryWeight,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,cfc_chlorophyll_freshWeight,extractChlAConc,extractChlBConc,extractCarotConc,nitrogenPercent,carbonPercent,CNratio,uid,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,taxonID,scientificName,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,geometry,UTM_E,UTM_N,stemDiameter,height,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter
NEON.PLA.D08.TALL.01905,2.723,1.111,12296.1,90.4,0.408,0.526,9.67,17.44,32.977667,-87.432716,20.3,0.35,NA,NA,20,NA,NA,0.102,0.101,0.798,0.424,0.385,0.118,511.4,56.1,7.1,16.7,26.4,0.0156,2.15,0.82,0.72,1.25,49.38,39.5,e2d95c1f-392e-41ce-8d63-6c1b90a84cd0,vst_TALL_2014,D08,TALL,TALL_001,41,NA,41,9.9,17.1,N,NA,NA,NYSY,Nyssa sylvatica Marshall,distributed,basePlot,32.977667,-87.432716,WGS84,16N,459567.111,3648894.221,0.28,GeoXH 6000,98.64,0.35,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4327162629851, 32.977667035799)",459570.0219992198,3648903.6833508466,39.3,22.5,NA,10.2,6.5
NEON.PLA.D08.TALL.00925,5.077,1.378,18698.5,73.7,0.271,0.543,16.39,19.43,32.974429,-87.42694,20.3,0.33,NA,NA,18.5,18.5,NA,0.105,0.178,1.722,0.48,0.308,0.145,489.6,50.1,11.3,16,32.3,0.0781,6.25,1.68,1.42,2.78,48.67,17.5,9e3523a2-b8ba-4e07-bc0e-27915f77784a,vst_TALL_2014,D08,TALL,TALL_007,32,NA,41,7.2,126.1,NA,NA,NA,LITU,Liriodendron tulipifera L.,distributed,basePlot,32.974429,-87.42694,WGS84,16N,460105.354,3648532.991,0.3,GeoXH 6000,82.46,0.33,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4269404003111, 32.9744285085192)",460111.17152716406,3648528.748786227,29.8,17,NA,7.8,4.3
NEON.PLA.D08.TALL.02155,3.418,1.542,12469,123.7,0.451,0.52,7.83,14.55,32.977667,-87.432716,20.3,0.35,NA,NA,22.9,NA,NA,0.101,0.09,0.542,0.394,0.409,0.101,833.9,40.4,7.7,18.7,18.1,0.1632,3.41,1.45,1.26,1.17,48.04,41.2,f75eab0e-930d-4564-8967-acf2c284ead2,vst_TALL_2014,D08,TALL,TALL_001,40,NA,51,10.2,268.3,N,NA,NA,NYSY,Nyssa sylvatica Marshall,distributed,basePlot,32.977757,-87.432619,WGS84,16N,459576.226,3648904.135,0.12,GeoXH 6000,98.48,0.16,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4326191519394, 32.9777567995463)",459566.0304894268,3648903.83240431,39.4,21.8,NA,7.7,5.8
NEON.PLA.D08.TALL.02111,2.352,0.882,14208.8,62.1,0.375,0.516,7.26,17.24,32.977667,-87.432716,20.3,0.35,NA,NA,19.3,NA,NA,0.105,0.15,0.911,0.244,0.321,0.11,815.5,34.8,7,12.2,21.7,0.084,1.58,0.51,0.66,1.32,47.4,35.9,a259a71e-0949-4fb0-b19d-cb43b8005a3a,vst_TALL_2014,D08,TALL,TALL_001,31,NA,41,8,251.5,N,NA,NA,NYSY,Nyssa sylvatica Marshall,distributed,basePlot,32.977667,-87.432716,WGS84,16N,459567.111,3648894.221,0.28,GeoXH 6000,98.64,0.35,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4327162629851, 32.977667035799)",459559.52441075834,3648891.6825627484,24.6,18.4,NA,9.4,8.1
NEON.PLA.D08.TALL.02111,2.352,0.882,14208.8,62.1,0.375,0.516,7.26,17.24,32.977667,-87.432716,20.3,0.35,NA,NA,19.3,NA,NA,0.108,0.136,0.919,0.246,0.322,0.11,792.7,31.4,7,12.6,19.3,0.084,1.58,0.51,0.66,1.32,47.4,35.9,a259a71e-0949-4fb0-b19d-cb43b8005a3a,vst_TALL_2014,D08,TALL,TALL_001,31,NA,41,8,251.5,N,NA,NA,NYSY,Nyssa sylvatica Marshall,distributed,basePlot,32.977667,-87.432716,WGS84,16N,459567.111,3648894.221,0.28,GeoXH 6000,98.64,0.35,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4327162629851, 32.977667035799)",459559.52441075834,3648891.6825627484,24.6,18.4,NA,9.4,8.1
NEON.PLA.D08.TALL.00667,4.16,1.941,6029.9,321.9,0.467,0.527,19.66,25.54,32.957884,-87.432613,20.1,0.14,NA,NA,10.1,NA,NA,0.104,0.07,0.564,0.111,0.072,0.078,337.4,55.8,3.3,12.9,47.3,0.0643,2.6,0.52,0.81,0.89,49.69,55.9,c1932fff-6687-4e66-94cb-89b7c63fab9f,vst_TALL_2014,D08,TALL,TALL_004,40,NA,41,7.4,339,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.957884,-87.432613,WGS84,16N,459567.784,3646700.986,0.12,GeoXH 6000,132.04,0.14,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4326126199975, 32.9578837150143)",459565.13207717333,3646707.894495156,43.3,18.8,NA,10.7,9.7
NEON.PLA.D08.TALL.00380,3.29,1.522,5446.4,279.4,0.463,0.543,17.85,22.81,32.957884,-87.432613,20.1,0.14,NA,NA,12.7,NA,NA,0.106,0.068,0.521,0.116,0.069,0.074,291.6,74.3,3,13.5,49.8,0.0694,2.68,0.54,0.85,0.8,50.33,63.2,64658528-2bec-41ed-b803-e031710cfe80,vst_TALL_2014,D08,TALL,TALL_004,31,NA,41,8.1,267.1,N,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.957884,-87.432613,WGS84,16N,459567.784,3646700.986,0.12,GeoXH 6000,132.04,0.14,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4326126199975, 32.9578837150143)",459559.6943732068,3646700.5761971856,29.5,10.9,NA,8.2,7.4
NEON.PLA.D08.TALL.00474,2.38,1.189,4270.3,278.4,0.5,0.525,19.94,20.75,32.957884,-87.432613,20.1,0.14,NA,NA,17.5,NA,NA,0.106,0.104,0.663,0.19,0.074,0.081,535.1,78.5,3.1,11.1,56.6,0.0625,2.38,0.52,0.75,1.12,52.23,46.6,209b30df-4b7f-4634-8fe2-74b6a8f58965,vst_TALL_2014,D08,TALL,TALL_004,32,NA,41,8.5,136.5,NA,NA,NA,PITA,Pinus taeda L.,distributed,basePlot,32.957884,-87.432613,WGS84,16N,459567.784,3646700.986,0.12,GeoXH 6000,132.04,0.14,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4326126199975, 32.9578837150143)",459573.63501389336,3646694.8203178463,31.6,18,NA,7.6,7.6
NEON.PLA.D08.TALL.02782,11.84,5.63,50950.4,110.5,0.476,0.52,16.4,18.97,32.921617,-87.433388,20.3,0.3,NA,NA,20.9,NA,NA,0.106,0.113,1.061,0.32,0.14,0.096,1448.2,68,8.8,14.7,18.1,0.0502,3.19,0.63,1.01,1.62,48.16,29.7,92e96c57-1e62-476b-a2bc-ddd77022af56,vst_TALL_2014,D08,TALL,TALL_008,41,NA,41,4.9,73.4,NA,NA,NA,QUAL,Quercus alba L.,distributed,basePlot,32.921617,-87.433388,WGS84,16N,459478.791,3642680.717,0.25,GeoXH 6000,113.04,0.3,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-87.4333878723617, 32.9216167576262)",459483.4867806149,3642682.1168730003,48.2,29.7,NA,13.5,13.4
NEON.PLA.D08.TALL.02782,11.84,5.63,50950.4,110.5,0.476,0.52,16.4,18.97,32.921617,-87.433388,20.3,0.3,NA,NA,20.9,NA,NA,0.106,0.113,1.061,0.32,0.14,0.096,1448.2,68,8.8,14.7,18.1,0.0502,3.19,0.63,1.01,1.59,48.26,30.4,92e96c57-1e62-476b-a2bc-ddd77022af56,vst_TALL_2014,D08,TALL,TALL_008,41,NA,41,4.9,73.4,NA,NA,NA,QUAL,Quercus alba L.,distributed,basePlot,32.921617,-87.433388,WGS84,16N,459478.791,3642680.717,0.25,GeoXH 6000,113.04,0.3,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-87.4333878723617, 32.9216167576262)",459483.4867806149,3642682.1168730003,48.2,29.7,NA,13.5,13.4
NEON.PLA.D08.TALL.02629,14.68,7.303,52394.7,139.4,0.497,0.543,22.1,16.72,32.921617,-87.433388,20.3,0.3,NA,NA,24.8,NA,NA,0.109,0.104,1.145,0.298,0.172,0.101,1292.2,51.8,16.9,20.6,26.6,0.0484,3.7,0.78,1.13,1.75,51.2,29.3,825252d6-b8c1-498c-b66b-ef9695ff76a4,vst_TALL_2014,D08,TALL,TALL_008,31,NA,41,7.5,211.5,N,NA,NA,QUMO4,Quercus montana Willd.,distributed,basePlot,32.921617,-87.433388,WGS84,16N,459478.791,3642680.717,0.25,GeoXH 6000,113.04,0.3,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-87.4333878723617, 32.9216167576262)",459474.87226076465,3642674.3221987677,41.6,27.7,NA,12.4,10.8
NEON.PLA.D08.TALL.02629,15.43,7.945,55052.1,144.3,0.515,0.543,22.1,16.72,32.921617,-87.433388,20.3,0.3,NA,NA,24.8,NA,NA,0.109,0.104,1.145,0.298,0.172,0.101,1292.2,51.8,16.9,20.6,26.6,0.0484,3.7,0.78,1.13,1.75,51.2,29.3,825252d6-b8c1-498c-b66b-ef9695ff76a4,vst_TALL_2014,D08,TALL,TALL_008,31,NA,41,7.5,211.5,N,NA,NA,QUMO4,Quercus montana Willd.,distributed,basePlot,32.921617,-87.433388,WGS84,16N,459478.791,3642680.717,0.25,GeoXH 6000,113.04,0.3,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-87.4333878723617, 32.9216167576262)",459474.87226076465,3642674.3221987677,41.6,27.7,NA,12.4,10.8
NEON.PLA.D08.TALL.00995,3.847,1.674,26671.1,62.8,0.435,0.521,24.86,21.31,32.922158,-87.428893,20.2,0.39,NA,NA,10.4,NA,NA,0.109,0.127,0.912,0.577,0.216,0.116,2003.1,72.7,6.6,40.9,23.8,0.0508,6.75,1.52,1.65,1.91,48.43,25.3,070e4ddf-5226-42b3-bb4f-df6ed47db5b4,vst_TALL_2014,D08,TALL,TALL_002,32,NA,41,8.7,114.1,NA,NA,NA,QUMO4,Quercus montana Willd.,distributed,basePlot,32.922158,-87.428893,WGS84,16N,459899.328,3642739.054,0.23,GeoXH 6000,118.29,0.39,mixedForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.428892736669, 32.9221584850148)",459907.2696573419,3642735.5015249946,12.2,11.8,NA,5.8,4.3
NEON.PLA.D08.TALL.01106,2.634,0.702,17326.9,40.5,0.267,0.532,24.93,22.06,32.922158,-87.428893,20.2,0.39,NA,NA,8.6,NA,NA,0.109,0.128,1.024,0.73,0.416,0.16,2309.6,48.2,8,20.5,55.1,0.0554,3.18,0.88,0.82,1.63,47.98,29.5,1efc126c-a8b4-42a8-94cb-4b847ad29548,vst_TALL_2014,D08,TALL,TALL_002,41,NA,41,5.8,83,NA,NA,NA,LIST2,Liquidambar styraciflua L.,distributed,basePlot,32.922158,-87.428893,WGS84,16N,459899.328,3642739.054,0.23,GeoXH 6000,118.29,0.39,mixedForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.428892736669, 32.9221584850148)",459905.0847676795,3642739.7608421915,12.4,14.7,NA,4.3,3.6
NEON.PLA.D08.TALL.01092,2.134,0.86,4156.9,206.9,0.403,0.528,20.41,22.21,32.922158,-87.428893,20.2,0.39,NA,NA,8.9,NA,NA,0.105,0.128,0.895,0.153,0.142,0.107,794.4,70.1,6,23.5,50.2,0.1076,5.44,1.72,1.19,1.45,50.73,35,d89fe79b-3460-421b-a157-2f6190d09760,vst_TALL_2014,D08,TALL,TALL_002,31,NA,41,9,209.5,NA,NA,NA,PITA,Pinus taeda L.,distributed,basePlot,32.922158,-87.428893,WGS84,16N,459899.328,3642739.054,0.23,GeoXH 6000,118.29,0.39,mixedForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.428892736669, 32.9221584850148)",459894.89618795906,3642731.2207987364,13.7,8.8,NA,4.1,2.2
NEON.PLA.D08.TALL.01834,2.397,0.907,9976.9,90.9,0.378,0.533,23.35,25.97,32.898843,-87.446128,20.3,0.39,NA,NA,23.9,NA,NA,0.108,0.118,0.81,0.463,0.245,0.117,1079.4,41,8.4,11.9,27.6,0.0841,4.62,1.09,1.35,1.57,49.75,31.7,1ba6825d-3560-4ced-b896-15d52e5fac65,vst_TALL_2014,D08,TALL,TALL_006,41,NA,41,5,33,NA,NA,NA,LIST2,Liquidambar styraciflua L.,distributed,basePlot,32.898843,-87.446128,WGS84,16N,458276.923,3640160.944,0.26,GeoXH 6000,97.77,0.39,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4461279081115, 32.8988425866552)",458279.64619517507,3640165.13735284,34.3,19,NA,6.6,5.2
NEON.PLA.D08.TALL.02017,5.93,2.914,8765,332.5,0.491,0.535,19.27,26.95,32.884749,-87.454396,20.1,0.16,NA,NA,16.7,NA,NA,0.109,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,0.1196,3.71,0.98,1.23,0.68,50.06,74.1,c98ab647-f6d0-43bf-980d-fa0f9ccb5362,vst_TALL_2014,D08,TALL,TALL_013,40,NA,41,2.2,278,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.884749,-87.454396,WGS84,16N,457496.959,3638601.812,0.13,GeoXH 6000,117.56,0.16,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-87.4543957223297, 32.8847487926385)",457494.7804102487,3638602.118180822,45.1,19.7,NA,10.9,7.4
NEON.PLA.D08.TALL.02017,5.93,2.914,8765,332.5,0.491,0.535,19.27,26.95,32.884749,-87.454396,20.1,0.16,NA,NA,16.7,NA,NA,0.109,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,0.1196,3.71,0.98,1.23,0.65,48.45,74,c98ab647-f6d0-43bf-980d-fa0f9ccb5362,vst_TALL_2014,D08,TALL,TALL_013,40,NA,41,2.2,278,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.884749,-87.454396,WGS84,16N,457496.959,3638601.812,0.13,GeoXH 6000,117.56,0.16,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-87.4543957223297, 32.8847487926385)",457494.7804102487,3638602.118180822,45.1,19.7,NA,10.9,7.4
NEON.PLA.D08.TALL.02017,5.93,2.914,8765,332.5,0.491,0.534,20.06,27.25,32.884749,-87.454396,20.1,0.16,NA,NA,16.7,NA,NA,0.109,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,0.1196,3.71,0.98,1.23,0.68,50.06,74.1,c98ab647-f6d0-43bf-980d-fa0f9ccb5362,vst_TALL_2014,D08,TALL,TALL_013,40,NA,41,2.2,278,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.884749,-87.454396,WGS84,16N,457496.959,3638601.812,0.13,GeoXH 6000,117.56,0.16,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-87.4543957223297, 32.8847487926385)",457494.7804102487,3638602.118180822,45.1,19.7,NA,10.9,7.4
NEON.PLA.D08.TALL.02017,5.93,2.914,8765,332.5,0.491,0.534,20.06,27.25,32.884749,-87.454396,20.1,0.16,NA,NA,16.7,NA,NA,0.109,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,0.1196,3.71,0.98,1.23,0.65,48.45,74,c98ab647-f6d0-43bf-980d-fa0f9ccb5362,vst_TALL_2014,D08,TALL,TALL_013,40,NA,41,2.2,278,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.884749,-87.454396,WGS84,16N,457496.959,3638601.812,0.13,GeoXH 6000,117.56,0.16,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-87.4543957223297, 32.8847487926385)",457494.7804102487,3638602.118180822,45.1,19.7,NA,10.9,7.4
NEON.PLA.D08.TALL.02026,4.427,2.13,6490,328.2,0.481,0.536,20.43,24.31,32.884749,-87.454396,20.1,0.16,NA,NA,19.3,NA,NA,0.105,0.073,0.409,0.132,0.085,0.082,864.9,45.7,3,7.1,45,0.1066,4.55,1.06,1.5,0.86,48.35,56.5,6e6552ac-0298-4ab3-9e82-1452fc6321a5,vst_TALL_2014,D08,TALL,TALL_013,41,NA,41,3.9,103.7,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.884749,-87.454396,WGS84,16N,457496.959,3638601.812,0.13,GeoXH 6000,117.56,0.16,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-87.4543957223297, 32.8847487926385)",457500.748041568,3638600.8883312303,43.1,23.4,NA,11.8,6.8
NEON.PLA.D08.TALL.00562,6.115,2.84,7548.8,376.2,0.464,0.514,18.69,24.71,32.897128,-87.397349,20.2,0.2,NA,NA,19.5,NA,NA,0.11,0.053,0.42,0.245,0.05,0.061,715.4,60.5,2.1,8.4,29.7,0.1194,3.42,0.86,1.14,0.7,48.66,69.2,9288be34-df63-441a-ae01-542bc96052f1,vst_TALL_2014,D08,TALL,TALL_005,32,NA,41,10.7,99.5,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.897128,-87.397349,WGS84,16N,462838.191,3639952.611,0.16,GeoXH 6000,119.92,0.2,mixedForest,cdw|cfc|dhp|hbp|vst,"c(-87.3973488095416, 32.8971278584922)",462848.7442559364,3639950.844990617,31.7,23.7,NA,7.4,6.2
NEON.PLA.D08.TALL.00207,2.623,1.27,15672.9,81,0.484,0.533,17.26,18.82,32.899796,-87.406679,20.2,0.41,NA,NA,5.3,NA,NA,0.104,0.119,0.553,0.477,0.19,0.108,1311.5,65.6,7.3,22.5,27.2,0.048,3.42,0.72,1.03,1.68,46.97,27.9,5cbd09c0-ffce-4605-a47e-3e5c2059558a,vst_TALL_2014,D08,TALL,TALL_009,41,NA,41,5.1,66,NA,NA,NA,QUAL,Quercus alba L.,distributed,basePlot,32.899796,-87.406679,WGS84,16N,461966.706,3640251.746,0.2,GeoXH 6000,105.05,0.41,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-87.4066792029576, 32.8997961875796)",461971.36508183397,3640253.8203568794,14.6,14.3,NA,5.3,4.8
NEON.PLA.D13.MOAB.00631,0.437,0.221,684,323.4,0.506,0.532,18.15,22.17,38.261287,-109.349483,20.1,0.1,NA,NA,2.9,NA,NA,0.108,0.094,0.768,3.374,0.48,0.1,63.6,143.8,5.1,20.2,23.2,0.12,3.22,0.97,1.31,0.99,50.52,50.9,d31b2f9e-c5cf-4727-976d-3f83a70b58c7,vst_MOAB_2015,D13,MOAB,MOAB_003,31,4,31,7,64.3,N,NA,NA,PIED,Pinus edulis Engelm.,distributed,basePlot,38.261195,-109.349596,WGS84,12N,644390.293,4236083.757,0.1,Geo 7X (H-Star),2006.05,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-109.34959628955, 38.2611948969243)",644396.6005391493,4236086.792613592,NA,NA,NA,NA,NA
NEON.PLA.D13.MOAB.00656,0.668,0.348,965.4,360.3,0.52,0.551,23.54,21.98,38.261287,-109.349483,20.1,0.1,NA,NA,3.2,NA,NA,0.107,0.093,0.605,0.314,0.116,0.092,9.3,46.2,2.2,20.2,16.8,0.3856,6.05,2.28,2.7,0.95,51.28,53.7,d2547f56-6611-4944-b1f9-dd3889699806,vst_MOAB_2015,D13,MOAB,MOAB_003,32,NA,33,6.4,298.4,N,NA,NA,PIED,Pinus edulis Engelm.,distributed,basePlot,38.261195,-109.349369,WGS84,12N,644410.203,4236084.1,0.1,GeoXH 6000,2006.74,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-109.349368732446, 38.2611947864203)",644404.5732491337,4236087.143994938,NA,NA,NA,NA,NA
NEON.PLA.D13.MOAB.00691,2.172,1.452,2104.7,689.9,0.669,0.501,14.87,13.87,38.261287,-109.349483,20.1,0.1,NA,NA,1.5,NA,NA,0.101,0.072,0.268,0.716,0.194,0.069,20.7,51,1.9,19.1,12.5,0.1219,1.28,0.33,0.62,0.6,54.09,89.4,e2157fe2-9871-4f44-ac96-5ec59040e199,vst_MOAB_2015,D13,MOAB,MOAB_003,41,NA,51,10.4,231.6,N,NA,NA,JUOS,Juniperus osteosperma (Torr.) Little,distributed,basePlot,38.261376,-109.349368,WGS84,12N,644409.889,4236104.2,0.1,Geo 7X (H-Star),2008.02,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-109.349368221918, 38.2613759127519)",644401.7385880437,4236097.740063085,NA,NA,NA,NA,NA
NEON.PLA.D13.MOAB.00518,0.441,0.218,720.6,302.5,0.495,0.51,20.52,19.77,38.26229,-109.344633,20.1,0.1,NA,NA,3.5,NA,NA,0.102,0.095,0.451,0.503,0.196,0.077,18.3,47.4,1.6,22.5,10.9,0.1127,2.01,0.7,1.04,0.82,51.07,62.1,1c9f2fc3-a99f-401b-b628-7914b90cf3eb,vst_MOAB_2015,D13,MOAB,MOAB_024,31,NA,31,6.2,12.1,N,NA,NA,PIED,Pinus edulis Engelm.,distributed,basePlot,38.262203,-109.344745,WGS84,12N,644812.794,4236203.189,0.22,GeoXH 6000,2018.79,0.27,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-109.344744476624, 38.2622028162312)",644814.09363509,4236209.251256068,23.4,4.1,NA,4.7,4
NEON.PLA.D13.MOAB.00518,0.441,0.218,720.6,302.5,0.495,0.51,20.52,19.77,38.26229,-109.344633,20.1,0.1,NA,NA,3.5,NA,NA,0.105,0.091,0.44,0.453,0.187,0.074,16.2,48,1.5,21.7,10.5,0.1127,2.01,0.7,1.04,0.82,51.07,62.1,1c9f2fc3-a99f-401b-b628-7914b90cf3eb,vst_MOAB_2015,D13,MOAB,MOAB_024,31,NA,31,6.2,12.1,N,NA,NA,PIED,Pinus edulis Engelm.,distributed,basePlot,38.262203,-109.344745,WGS84,12N,644812.794,4236203.189,0.22,GeoXH 6000,2018.79,0.27,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-109.344744476624, 38.2622028162312)",644814.09363509,4236209.251256068,23.4,4.1,NA,4.7,4
NEON.PLA.D13.MOAB.00548,1.408,0.866,1567.2,552.6,0.615,0.548,15.09,14.16,38.26229,-109.344633,20.1,0.1,NA,NA,2.8,NA,NA,0.108,0.099,0.406,1.076,0.171,0.065,26.6,62.9,4.9,23.5,9.7,0.1216,1.38,0.36,0.53,0.66,52.64,79.7,f554154c-bf34-4dd3-8498-b8a61261c759,vst_MOAB_2015,D13,MOAB,MOAB_024,40,NA,49,10,127.3,N,NA,NA,JUOS,Juniperus osteosperma (Torr.) Little,distributed,basePlot,38.262384,-109.344743,WGS84,12N,644812.566,4236223.322,0.1,GeoXH 6000,2016.49,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-109.344742965132, 38.2623842256749)",644820.5207348085,4236217.262115997,29.3,3.6,NA,5.6,4.6
NEON.PLA.D13.MOAB.00396,0.218,0.143,961.3,148.8,0.655,0.53,13.76,17.84,38.265495,-109.34184,20.1,0.1,NA,NA,1.3,1,NA,0.102,0.314,0.197,0.348,0.438,0.173,56,61.1,8,57.5,35.4,0.0711,4.65,1.36,1.6,1.99,51.05,25.6,8633d407-b0e4-463a-b8a7-8a118b3c6360,vst_MOAB_2015,D13,MOAB,MOAB_007,31,4,31,10.5,46,N,NA,NA,ARTR2,Artemisia tridentata Nutt.,distributed,basePlot,38.265403,-109.341955,WGS84,12N,645050.449,4236562.718,0.1,Geo 7X (H-Star),1996.95,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-109.341955416596, 38.26540336466)",645058.0020679035,4236570.01191289,NA,NA,NA,NA,NA
NEON.PLA.D13.MOAB.00503,0.11,0.072,395.5,182.1,0.654,0.542,11.94,19.6,38.265495,-109.34184,20.1,0.1,NA,NA,0.5,0.9,0.4,0.108,0.301,1.081,0.432,0.169,0.17,39.7,61.9,4.6,71.9,25.9,0.0625,3.94,1.19,1.28,1.56,50.48,32.3,0bb71677-d7cd-4ebe-b89c-07471b53273b,vst_MOAB_2015,D13,MOAB,MOAB_007,32,4,33,8.6,342,N,NA,NA,ARTR2,Artemisia tridentata Nutt.,distributed,basePlot,38.265404,-109.341728,WGS84,12N,645070.322,4236563.165,0.1,Geo 7X (H-Star),1997.46,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-109.341728248383, 38.2654041819142)",645067.6644538484,4236571.34408604,NA,NA,NA,NA,NA
NEON.PLA.D13.MOAB.00398,0.087,0.056,351.9,159.1,0.642,0.516,12.91,18.08,38.265495,-109.34184,20.1,0.1,NA,NA,0.8,0.4,0.5,0.106,0.334,1.287,0.374,0.202,0.165,44.7,78.3,4.1,56.4,21,0.064,4.24,1.3,1.34,1.62,49.77,30.7,d2802dd1-5922-4cb1-a34a-12b4e13a7597,vst_MOAB_2015,D13,MOAB,MOAB_007,32,2,33,3.6,321.5,N,NA,NA,ARTR2,Artemisia tridentata Nutt.,distributed,basePlot,38.265404,-109.341728,WGS84,12N,645070.322,4236563.165,0.1,Geo 7X (H-Star),1997.46,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-109.341728248383, 38.2654041819142)",645068.0809473081,4236565.982389364,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02700,1.368,0.777,5033.8,154.3,0.568,0.564,15.54,19.41,32.607919,-106.856765,20.1,0.1,NA,NA,1.1,NA,NA,0.101,0.136,1.125,0.774,0.165,0.244,27.6,66.2,22.6,56.1,63.6,0.065,6.21,0.93,2.13,2.98,49.61,16.6,6c9d720c-ce50-4177-801d-8e5a3cafb0ee,vst_JORN_2017,D14,JORN,JORN_007,31,NA,31,10.7,33.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.607828,-106.856874,WGS84,13N,325762.403,3609333.886,0.1,GeoXH 6000,1323.6,0.18,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.856873512182, 32.6078279070476)",325768.3398353737,3609342.787909107,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02699,1.58,0.855,6077.8,140.6,0.541,0.534,13.61,19.88,32.607919,-106.856765,20.1,0.1,NA,NA,1.2,NA,NA,0.102,0.141,1.544,0.959,0.208,0.256,38.3,81.4,23.9,41.9,50.3,0.0672,7.54,1.45,2.11,3.07,48.11,15.7,eb892adb-f8b6-43fa-9ac0-f4c6b49b18a5,vst_JORN_2017,D14,JORN,JORN_007,31,NA,31,18.6,26.2,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.607828,-106.856874,WGS84,13N,325762.403,3609333.886,0.1,GeoXH 6000,1323.6,0.18,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.856873512182, 32.6078279070476)",325770.61500886193,3609350.5750056757,NA,NA,NA,NA,NA
